requestedUrl,finalUrl,category,name,title,type,score
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","valid-lang","`[lang]` attributes have a valid value","notApplicable","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","video-caption","`<video>` elements contain a `<track>` element with `[kind=""captions""]`","notApplicable","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","logical-tab-order","The page has a logical tab order","manual","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","focusable-controls","Interactive controls are keyboard focusable","manual","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","interactive-element-affordance","Interactive elements indicate their purpose and state","manual","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","managed-focus","The user's focus is directed to new content added to the page","manual","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","focus-traps","User focus is not accidentally trapped in a region","manual","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","custom-controls-labels","Custom controls have associated labels","manual","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","custom-controls-roles","Custom controls have ARIA roles","manual","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","visual-order-follows-dom","Visual order on the page follows DOM order","manual","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","offscreen-content-hidden","Offscreen content is hidden from assistive technology","manual","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","use-landmarks","HTML5 landmark elements are used to improve navigation","manual","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Best Practices","best-practices-score","Overall Best Practices Category Score","numeric","0.8"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Best Practices","is-on-https","Uses HTTPS","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Best Practices","external-anchors-use-rel-noopener","Links to cross-origin destinations are unsafe","binary","0"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Best Practices","geolocation-on-start","Avoids requesting the geolocation permission on page load","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Best Practices","notification-on-start","Avoids requesting the notification permission on page load","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Best Practices","no-vulnerable-libraries","Avoids front-end JavaScript libraries with known security vulnerabilities","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Best Practices","csp-xss","Ensure CSP is effective against XSS attacks","informative","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Best Practices","password-inputs-can-be-pasted-into","Allows users to paste into password fields","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Best Practices","image-aspect-ratio","Displays images with correct aspect ratio","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Best Practices","image-size-responsive","Serves images with low resolution","binary","0"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Best Practices","preload-fonts","Fonts with `font-display: optional` are preloaded","notApplicable","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Best Practices","doctype","Page has the HTML doctype","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Best Practices","charset","Properly defines charset","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Best Practices","no-unload-listeners","Avoids `unload` event listeners","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Best Practices","appcache-manifest","Avoids Application Cache","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Best Practices","js-libraries","Detected JavaScript libraries","informative","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Best Practices","deprecations","Avoids deprecated APIs","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Best Practices","errors-in-console","No browser errors logged to the console","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Best Practices","valid-source-maps","Page has valid source maps","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Best Practices","inspector-issues","Issues were logged in the `Issues` panel in Chrome Devtools","binary","0"
"https://unizik.edu.ng/","https://unizik.edu.ng/","SEO","seo-score","Overall SEO Category Score","numeric","0.89"
"https://unizik.edu.ng/","https://unizik.edu.ng/","SEO","viewport","Has a `<meta name=""viewport"">` tag with `width` or `initial-scale`","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","SEO","document-title","Document has a `<title>` element","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","SEO","meta-description","Document has a meta description","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","SEO","http-status-code","Page has successful HTTP status code","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","SEO","link-text","Links have descriptive text","binary","1"
